evento_id,timestamp,usuario_id,rol_usuario,accion,recurso,mesa_id,zona_id,resultado_accion,ip_origen,requiere_aprobacion,aprobado_por,hash_antes,hash_despues
EVT-0000978,2026-06-03 14:20:00,USR-0052,AUDITOR,consultar_alertas,sistema_electoral,MESA-002,ZONA-02,exito,10.105.25.193,0,,ea251ca9c53f12a1,ea251ca9c53f12a1
EVT-0000979,2026-06-03 19:19:00,USR-0024,JURADO_MESA,login,sistema_electoral,MESA-062,ZONA-02,exito,10.129.163.184,0,,f5c70a987bca8f14,f5c70a987bca8f14
EVT-0000980,2026-06-03 15:03:00,USR-0024,JURADO_MESA,logout,sistema_electoral,MESA-018,ZONA-08,exito,10.133.10.214,0,,afdc684e2bf06496,afdc684e2bf06496
EVT-0000981,2026-06-03 11:27:00,USR-0056,SERVICIO_SISTEMA,generar_hash,sistema_electoral,MESA-068,ZONA-08,fallido,10.89.140.90,0,,95bbd85262b8ade8,95bbd85262b8ade8
EVT-0000982,2026-06-03 13:26:00,USR-0003,OPERADOR_PADRON,logout,sistema_electoral,MESA-003,ZONA-03,exito,10.74.240.61,0,,5b96e8ea58586652,5b96e8ea58586652
EVT-0000983,2026-06-03 17:11:00,USR-0040,SUPERVISOR_ESCRUTINIO,aprobar_correccion,sistema_electoral,MESA-049,ZONA-04,exito,10.22.12.64,1,USR-0011,af4f74a35fa98a78,af4f74a35fa98a78
EVT-0000984,2026-06-03 16:20:00,USR-0040,SUPERVISOR_ESCRUTINIO,login,sistema_electoral,MESA-045,ZONA-10,exito,10.16.193.51,0,,7282d02d4d6e7431,7282d02d4d6e7431
EVT-0000985,2026-06-03 15:03:00,USR-0010,OPERADOR_PADRON,actualizar_padron,sistema_electoral,MESA-021,ZONA-01,exito,10.181.228.229,0,,0156ef150acd105c,0156ef150acd105c
EVT-0000986,2026-06-03 12:10:00,USR-0054,AUDITOR,exportar_reporte,sistema_electoral,MESA-059,ZONA-09,exito,10.92.58.45,0,,64d5d081922f404b,64d5d081922f404b
EVT-0000987,2026-06-03 06:12:00,USR-0016,JURADO_MESA,logout,sistema_electoral,MESA-016,ZONA-06,exito,10.81.178.204,0,,526b49aebf199612,526b49aebf199612
EVT-0000988,2026-06-03 17:28:00,USR-0055,AUDITOR,exportar_reporte,sistema_electoral,MESA-062,ZONA-02,exito,10.186.159.247,0,,23fc1999ff968844,23fc1999ff968844
EVT-0000989,2026-06-03 13:37:00,USR-0023,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-033,ZONA-08,exito,10.79.27.187,0,,f2cc32cd80056261,f2cc32cd80056261
EVT-0000990,2026-06-03 12:14:00,USR-0031,CLASIFICADOR_MANUAL,clasificar_voto,sistema_electoral,MESA-068,ZONA-08,fallido,10.196.151.254,0,,77bb6be2b0a819d3,77bb6be2b0a819d3
EVT-0000991,2026-06-03 15:58:00,USR-0007,OPERADOR_PADRON,consultar_alertas,sistema_electoral,MESA-014,ZONA-04,exito,10.123.212.191,0,,af0ace0d1a09b140,af0ace0d1a09b140
EVT-0000992,2026-06-03 18:12:00,USR-0042,OPERADOR_TECNICO,consultar_alertas,sistema_electoral,MESA-052,ZONA-02,exito,10.24.254.22,0,,6df317a2a5240de6,6df317a2a5240de6
EVT-0000993,2026-06-03 08:47:00,USR-0012,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-065,ZONA-05,exito,10.96.216.12,0,,a02756c6f076ad78,a02756c6f076ad78
EVT-0000994,2026-06-03 16:15:00,USR-0020,JURADO_MESA,clasificar_voto,sistema_electoral,MESA-024,ZONA-04,exito,10.67.167.109,0,,3b172a7821d074c0,3b172a7821d074c0
EVT-0000995,2026-06-03 11:37:00,USR-0015,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-044,ZONA-09,exito,10.190.198.164,0,,cabcc2018536cda7,cabcc2018536cda7
EVT-0000996,2026-06-03 16:39:00,USR-0017,JURADO_MESA,login,sistema_electoral,MESA-037,ZONA-02,exito,10.237.15.62,0,,b93414a192d49375,b93414a192d49375
EVT-0000997,2026-06-03 15:35:00,USR-0039,SUPERVISOR_ESCRUTINIO,logout,sistema_electoral,MESA-056,ZONA-06,exito,10.116.244.88,0,,9344e0476e978675,9344e0476e978675
EVT-0000998,2026-06-03 17:54:00,USR-0049,ANALISTA_SEGURIDAD,exportar_reporte,sistema_electoral,MESA-031,ZONA-06,exito,10.153.78.193,0,,8c7fba4d2ef2ebf4,8c7fba4d2ef2ebf4
EVT-0000999,2026-06-03 14:59:00,USR-0043,OPERADOR_TECNICO,consultar_alertas,sistema_electoral,MESA-005,ZONA-05,exito,10.34.250.201,0,,e147dd5df42e8cfe,e147dd5df42e8cfe
EVT-0001000,2026-06-03 06:19:00,USR-0014,JURADO_MESA,logout,sistema_electoral,MESA-062,ZONA-02,exito,10.102.223.213,0,,5fb735506d80aa78,5fb735506d80aa78
EVT-0001001,2026-06-03 09:24:00,USR-0049,ANALISTA_SEGURIDAD,consultar_alertas,sistema_electoral,MESA-076,ZONA-01,exito,10.25.150.102,0,,35698adadd414071,35698adadd414071
EVT-0001002,2026-06-03 17:31:00,USR-0028,CLASIFICADOR_MANUAL,login,sistema_electoral,MESA-049,ZONA-04,exito,10.224.208.245,0,,7ef1db1ce5b24b05,7ef1db1ce5b24b05
EVT-0001003,2026-06-03 16:16:00,USR-0037,SUPERVISOR_ESCRUTINIO,consultar_alertas,sistema_electoral,MESA-072,ZONA-02,exito,10.102.173.37,0,,06a9e42e3046e183,06a9e42e3046e183
EVT-0001004,2026-06-03 08:16:00,USR-0030,CLASIFICADOR_MANUAL,clasificar_voto,sistema_electoral,MESA-027,ZONA-02,exito,10.143.44.120,0,,dd74382f99eff578,dd74382f99eff578
EVT-0001005,2026-06-03 12:35:00,USR-0036,SUPERVISOR_ESCRUTINIO,logout,sistema_electoral,MESA-041,ZONA-06,exito,10.239.153.202,0,,f9e3df3836ebe9d4,f9e3df3836ebe9d4
EVT-0001006,2026-06-03 18:40:00,USR-0011,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-035,ZONA-10,exito,10.140.50.253,0,,717340a22c33c66f,717340a22c33c66f
EVT-0001007,2026-06-03 08:18:00,USR-0032,CLASIFICADOR_MANUAL,logout,sistema_electoral,MESA-024,ZONA-04,exito,10.23.88.143,0,,c161e31e6f3cfeae,c161e31e6f3cfeae
EVT-0001008,2026-06-03 16:59:00,USR-0058,SERVICIO_SISTEMA,generar_hash,sistema_electoral,MESA-025,ZONA-05,exito,10.206.10.112,0,,bc027da166ff2272,bc027da166ff2272
EVT-0001009,2026-06-03 13:24:00,USR-0019,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-001,ZONA-01,exito,10.118.49.49,0,,c37493b046908e40,c37493b046908e40
EVT-0001010,2026-06-03 11:31:00,USR-0003,OPERADOR_PADRON,consultar_alertas,sistema_electoral,MESA-048,ZONA-03,exito,10.78.23.241,0,,a9851b9de073f91c,a9851b9de073f91c
EVT-0001011,2026-06-03 10:52:00,USR-0019,JURADO_MESA,login,sistema_electoral,MESA-044,ZONA-09,exito,10.228.130.148,0,,1a5d17633a44e4b8,1a5d17633a44e4b8
EVT-0001012,2026-06-03 13:54:00,USR-0006,OPERADOR_PADRON,login,sistema_electoral,MESA-064,ZONA-04,exito,10.205.214.205,0,,588322e6f427b8fe,588322e6f427b8fe
EVT-0001013,2026-06-03 12:55:00,USR-0039,SUPERVISOR_ESCRUTINIO,registrar_checkin,sistema_electoral,MESA-019,ZONA-09,exito,10.199.70.40,0,,69ceaeaef4f68acf,69ceaeaef4f68acf
EVT-0001014,2026-06-03 08:13:00,USR-0024,JURADO_MESA,login,sistema_electoral,MESA-002,ZONA-02,exito,10.91.197.249,0,,4b2f214d2f17b67c,4b2f214d2f17b67c
EVT-0001015,2026-06-03 11:05:00,USR-0050,ANALISTA_SEGURIDAD,exportar_reporte,sistema_electoral,MESA-008,ZONA-08,fallido,10.174.73.167,0,,40a82b5acc76e626,40a82b5acc76e626
EVT-0001016,2026-06-03 16:24:00,USR-0043,OPERADOR_TECNICO,generar_hash,sistema_electoral,MESA-070,ZONA-10,exito,10.14.46.40,0,,d93738a40c496a59,d93738a40c496a59
EVT-0001017,2026-06-03 07:53:00,USR-0021,JURADO_MESA,login,sistema_electoral,MESA-052,ZONA-02,fallido,10.17.210.174,0,,059bdd070712174d,059bdd070712174d
EVT-0001018,2026-06-03 12:09:00,USR-0049,ANALISTA_SEGURIDAD,logout,sistema_electoral,MESA-062,ZONA-02,exito,10.70.38.102,0,,75e687afe03c99c4,75e687afe03c99c4
EVT-0001019,2026-06-03 08:24:00,USR-0033,CLASIFICADOR_MANUAL,clasificar_voto,sistema_electoral,MESA-063,ZONA-03,exito,10.11.53.120,0,,73e313164bad4a3e,73e313164bad4a3e
EVT-0001020,2026-06-03 09:57:00,USR-0046,OPERADOR_TECNICO,generar_hash,sistema_electoral,MESA-051,ZONA-01,exito,10.163.172.71,0,,b2a935d8b227f833,b2a935d8b227f833
EVT-0001021,2026-06-03 14:42:00,USR-0007,OPERADOR_PADRON,actualizar_padron,sistema_electoral,MESA-031,ZONA-06,exito,10.128.98.88,0,,27033ac261eb70ef,27033ac261eb70ef
EVT-0001022,2026-06-03 12:32:00,USR-0034,CLASIFICADOR_MANUAL,logout,sistema_electoral,MESA-043,ZONA-08,exito,10.110.224.8,0,,51e979a0243da105,51e979a0243da105
EVT-0001023,2026-06-03 06:20:00,USR-0012,JURADO_MESA,logout,sistema_electoral,MESA-077,ZONA-02,exito,10.234.89.243,0,,5b839f630e64fcb7,5b839f630e64fcb7
EVT-0001024,2026-06-03 10:21:00,USR-0030,CLASIFICADOR_MANUAL,clasificar_voto,sistema_electoral,MESA-071,ZONA-01,exito,10.23.73.100,0,,07998dcde6ff8229,07998dcde6ff8229
EVT-0001025,2026-06-03 16:29:00,USR-0044,OPERADOR_TECNICO,login,sistema_electoral,MESA-009,ZONA-09,exito,10.227.199.185,0,,4d14eec1e9e55d7a,4d14eec1e9e55d7a
EVT-0001026,2026-06-03 18:04:00,USR-0035,CLASIFICADOR_MANUAL,login,sistema_electoral,MESA-069,ZONA-09,exito,10.253.61.118,0,,1aeda48799eb2fc2,1aeda48799eb2fc2
EVT-0001027,2026-06-03 13:56:00,USR-0044,OPERADOR_TECNICO,login,sistema_electoral,MESA-023,ZONA-03,exito,10.100.183.151,0,,8532763a086fa2ff,8532763a086fa2ff
EVT-0001028,2026-06-03 18:33:00,USR-0044,OPERADOR_TECNICO,logout,sistema_electoral,MESA-028,ZONA-03,fallido,10.63.165.179,0,,fadf1609e22d86c5,fadf1609e22d86c5
EVT-0001029,2026-06-03 17:19:00,USR-0008,OPERADOR_PADRON,modificar_resultado,sistema_electoral,MESA-059,ZONA-09,exito,10.108.191.237,1,,614467c68d861c5a,614467c68d861c5a
EVT-0001030,2026-06-03 16:08:00,USR-0002,ADMIN_ELECTORAL,consultar_alertas,sistema_electoral,MESA-030,ZONA-05,exito,10.31.206.153,0,,ab79a48d54a7f5ce,ab79a48d54a7f5ce
EVT-0001031,2026-06-03 08:32:00,USR-0058,SERVICIO_SISTEMA,generar_hash,sistema_electoral,MESA-063,ZONA-03,exito,10.217.30.148,0,,6808cef6f3d4ecd4,6808cef6f3d4ecd4
EVT-0001032,2026-06-03 08:06:00,USR-0054,AUDITOR,exportar_reporte,sistema_electoral,MESA-044,ZONA-09,exito,10.21.30.11,0,,77cea11f6724af61,77cea11f6724af61
EVT-0001033,2026-06-03 09:37:00,USR-0033,CLASIFICADOR_MANUAL,consultar_alertas,sistema_electoral,MESA-007,ZONA-07,exito,10.137.69.47,0,,d499e40810730efe,d499e40810730efe
EVT-0001034,2026-06-03 17:13:00,USR-0011,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-068,ZONA-08,exito,10.122.65.179,0,,89b1f30ea72f53ce,89b1f30ea72f53ce
EVT-0001035,2026-06-03 11:11:00,USR-0002,ADMIN_ELECTORAL,generar_hash,sistema_electoral,MESA-080,ZONA-05,fallido,10.45.33.106,0,,34b252026ce9499b,34b252026ce9499b
EVT-0001036,2026-06-03 15:22:00,USR-0023,JURADO_MESA,logout,sistema_electoral,MESA-046,ZONA-01,exito,10.38.133.56,0,,2ee3399a0b06639f,2ee3399a0b06639f
EVT-0001037,2026-06-03 16:00:00,USR-0035,CLASIFICADOR_MANUAL,login,sistema_electoral,MESA-040,ZONA-05,exito,10.52.36.120,0,,9ebc788d83a1d3bf,9ebc788d83a1d3bf
EVT-0001038,2026-06-03 17:02:00,USR-0022,JURADO_MESA,logout,sistema_electoral,MESA-037,ZONA-02,exito,10.63.21.237,0,,146f933bc18cfd09,146f933bc18cfd09
EVT-0001039,2026-06-03 16:17:00,USR-0038,SUPERVISOR_ESCRUTINIO,login,sistema_electoral,MESA-075,ZONA-05,exito,10.248.157.60,0,,956aaeb1a881e426,956aaeb1a881e426
EVT-0001040,2026-06-03 10:59:00,USR-0009,OPERADOR_PADRON,actualizar_padron,sistema_electoral,MESA-073,ZONA-03,exito,10.108.105.98,0,,d1db50972a608ba2,d1db50972a608ba2
EVT-0001041,2026-06-03 18:22:00,USR-0013,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-004,ZONA-04,exito,10.175.204.244,0,,df52f882f73eefad,df52f882f73eefad
EVT-0001042,2026-06-03 16:45:00,USR-0028,CLASIFICADOR_MANUAL,logout,sistema_electoral,MESA-031,ZONA-06,fallido,10.186.101.218,0,,5f4b28b26f1efb51,5f4b28b26f1efb51
EVT-0001043,2026-06-03 11:51:00,USR-0051,AUDITOR,exportar_reporte,sistema_electoral,MESA-054,ZONA-04,exito,10.184.92.161,0,,e08eb030907a0ca6,e08eb030907a0ca6
EVT-0001044,2026-06-03 19:19:00,USR-0001,ADMIN_ELECTORAL,cargar_resultado,sistema_electoral,MESA-040,ZONA-05,exito,10.213.130.154,0,,49a9db30b49bea24,49a9db30b49bea24
EVT-0001045,2026-06-03 13:26:00,USR-0048,ANALISTA_SEGURIDAD,exportar_reporte,sistema_electoral,MESA-061,ZONA-01,fallido,10.100.34.19,0,,91b1fdef23be1b0f,91b1fdef23be1b0f
EVT-0001046,2026-06-03 12:55:00,USR-0047,ANALISTA_SEGURIDAD,consultar_alertas,sistema_electoral,MESA-013,ZONA-03,exito,10.242.45.231,0,,3c0ee0890de178dc,3c0ee0890de178dc
EVT-0001047,2026-06-03 12:17:00,USR-0050,ANALISTA_SEGURIDAD,consultar_alertas,sistema_electoral,MESA-038,ZONA-03,exito,10.88.1.233,0,,decf9fa64fb48806,decf9fa64fb48806
EVT-0001048,2026-06-03 08:47:00,USR-0035,CLASIFICADOR_MANUAL,consultar_alertas,sistema_electoral,MESA-078,ZONA-03,exito,10.52.2.189,0,,2c77b9cd7bb01bb8,2c77b9cd7bb01bb8
EVT-0001049,2026-06-03 17:45:00,USR-0016,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-028,ZONA-03,exito,10.162.190.32,0,,2e3a8ebcaa83acb8,2e3a8ebcaa83acb8
EVT-0001050,2026-06-03 15:26:00,USR-0058,SERVICIO_SISTEMA,generar_hash,sistema_electoral,MESA-075,ZONA-05,exito,10.8.20.180,0,,1018e61974c0dc86,1018e61974c0dc86
EVT-0001051,2026-06-03 10:32:00,USR-0020,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-028,ZONA-03,exito,10.55.203.73,0,,0ca17d63c98c6b43,0ca17d63c98c6b43
EVT-0001052,2026-06-03 12:03:00,USR-0020,JURADO_MESA,aprobar_correccion,sistema_electoral,MESA-063,ZONA-03,exito,10.199.144.91,1,USR-0020,665c9c3374468a97,665c9c3374468a97
EVT-0001053,2026-06-03 11:19:00,USR-0015,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-020,ZONA-10,exito,10.113.168.186,0,,582e15ca5dc650e8,582e15ca5dc650e8
EVT-0001054,2026-06-03 06:22:00,USR-0029,CLASIFICADOR_MANUAL,clasificar_voto,sistema_electoral,MESA-027,ZONA-02,exito,10.94.7.187,0,,ff6db26ad765912a,ff6db26ad765912a
EVT-0001055,2026-06-03 12:09:00,USR-0056,SERVICIO_SISTEMA,generar_hash,sistema_electoral,MESA-061,ZONA-01,exito,10.112.30.252,0,,184519ce576cc160,184519ce576cc160
EVT-0001056,2026-06-03 07:37:00,USR-0059,SERVICIO_SISTEMA,publicar_reporte,sistema_electoral,MESA-035,ZONA-10,fallido,10.77.192.25,0,,d98a38d181f02022,d98a38d181f02022
EVT-0001057,2026-06-03 09:45:00,USR-0035,CLASIFICADOR_MANUAL,login,sistema_electoral,MESA-053,ZONA-03,exito,10.40.232.162,0,,fc35448f3fff3c9d,fc35448f3fff3c9d
EVT-0001058,2026-06-03 14:34:00,USR-0031,CLASIFICADOR_MANUAL,clasificar_voto,sistema_electoral,MESA-067,ZONA-07,exito,10.46.86.98,0,,226e280313c06bbe,226e280313c06bbe
EVT-0001059,2026-06-03 13:49:00,USR-0002,ADMIN_ELECTORAL,consultar_alertas,sistema_electoral,MESA-047,ZONA-02,exito,10.136.98.4,0,,dc8ed76c1e52b31d,dc8ed76c1e52b31d
EVT-0001060,2026-06-03 10:40:00,USR-0022,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-021,ZONA-01,exito,10.151.153.98,0,,38754cb1f112b1a5,38754cb1f112b1a5
EVT-0001061,2026-06-03 11:25:00,USR-0021,JURADO_MESA,logout,sistema_electoral,MESA-036,ZONA-01,exito,10.108.94.123,0,,509b504cc85560f2,509b504cc85560f2
EVT-0001062,2026-06-03 10:18:00,USR-0016,JURADO_MESA,logout,sistema_electoral,MESA-026,ZONA-01,exito,10.211.211.177,0,,23f58400dfc11a8e,23f58400dfc11a8e
EVT-0001063,2026-06-03 12:21:00,USR-0050,ANALISTA_SEGURIDAD,consultar_alertas,sistema_electoral,MESA-034,ZONA-09,exito,10.78.68.31,0,,e6c15d48329a1b27,e6c15d48329a1b27
EVT-0001064,2026-06-03 11:00:00,USR-0055,AUDITOR,consultar_alertas,sistema_electoral,MESA-046,ZONA-01,exito,10.4.125.208,0,,bd01a2ccffeaa9f2,bd01a2ccffeaa9f2
EVT-0001065,2026-06-03 11:11:00,USR-0049,ANALISTA_SEGURIDAD,login,sistema_electoral,MESA-066,ZONA-06,exito,10.82.245.217,0,,35c92178219bc055,35c92178219bc055
EVT-0001066,2026-06-03 07:50:00,USR-0037,SUPERVISOR_ESCRUTINIO,consultar_alertas,sistema_electoral,MESA-045,ZONA-10,fallido,10.98.162.127,0,,e3d17471d7c85713,e3d17471d7c85713
EVT-0001067,2026-06-03 10:07:00,USR-0022,JURADO_MESA,logout,sistema_electoral,MESA-065,ZONA-05,exito,10.126.220.50,0,,cbd831950d280dab,cbd831950d280dab
EVT-0001068,2026-06-03 18:58:00,USR-0010,OPERADOR_PADRON,logout,sistema_electoral,MESA-011,ZONA-01,exito,10.154.188.252,0,,466ad96adea86cec,466ad96adea86cec
EVT-0001069,2026-06-03 19:15:00,USR-0059,SERVICIO_SISTEMA,publicar_reporte,sistema_electoral,MESA-061,ZONA-01,exito,10.89.10.63,0,,b530d7ecbf0002cd,b530d7ecbf0002cd
EVT-0001070,2026-06-03 11:30:00,USR-0020,JURADO_MESA,login,sistema_electoral,MESA-030,ZONA-05,exito,10.191.147.146,0,,4b8fa53f92a338aa,4b8fa53f92a338aa
EVT-0001071,2026-06-03 08:26:00,USR-0051,AUDITOR,consultar_alertas,sistema_electoral,MESA-004,ZONA-04,exito,10.15.16.148,0,,610f82b9ca32ab3e,610f82b9ca32ab3e
EVT-0001072,2026-06-03 08:26:00,USR-0024,JURADO_MESA,logout,sistema_electoral,MESA-026,ZONA-01,exito,10.147.88.31,0,,19c01f040c0c6279,19c01f040c0c6279
EVT-0001073,2026-06-03 17:27:00,USR-0020,JURADO_MESA,logout,sistema_electoral,MESA-072,ZONA-02,exito,10.189.88.136,0,,5d9be08d1ec1cde5,5d9be08d1ec1cde5
EVT-0001074,2026-06-03 09:21:00,USR-0017,JURADO_MESA,login,sistema_electoral,MESA-002,ZONA-02,exito,10.151.185.106,0,,3748eae9279e647c,3748eae9279e647c
EVT-0001075,2026-06-03 08:37:00,USR-0013,JURADO_MESA,modificar_resultado,sistema_electoral,MESA-071,ZONA-01,exito,10.229.61.35,0,,f5cc9d808d490dbe,f5cc9d808d490dbe
EVT-0001076,2026-06-03 12:07:00,USR-0002,ADMIN_ELECTORAL,aprobar_correccion,sistema_electoral,MESA-003,ZONA-03,exito,10.106.64.115,1,USR-0002,4b5b566f39a8e770,4b5b566f39a8e770
EVT-0001077,2026-06-03 10:53:00,USR-0012,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-034,ZONA-09,exito,10.75.168.23,0,,de7c3a66c7bd6b0a,de7c3a66c7bd6b0a
EVT-0001078,2026-06-03 08:08:00,USR-0044,OPERADOR_TECNICO,logout,sistema_electoral,MESA-031,ZONA-06,fallido,10.246.9.40,0,,b3e14520d49cb0c6,b3e14520d49cb0c6
EVT-0001079,2026-06-03 16:08:00,USR-0058,SERVICIO_SISTEMA,publicar_reporte,sistema_electoral,MESA-050,ZONA-05,exito,10.37.210.199,0,,9643745c4ed2527f,9643745c4ed2527f
EVT-0001080,2026-06-03 07:51:00,USR-0022,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-011,ZONA-01,exito,10.77.75.80,0,,fbdcf9a6bd960e20,fbdcf9a6bd960e20
EVT-0001081,2026-06-03 07:17:00,USR-0020,JURADO_MESA,logout,sistema_electoral,MESA-014,ZONA-04,exito,10.181.214.18,0,,cb88059cb4f73e3c,cb88059cb4f73e3c
EVT-0001082,2026-06-03 09:08:00,USR-0052,AUDITOR,logout,sistema_electoral,MESA-075,ZONA-05,exito,10.71.212.27,0,,0f018ee2e650af30,0f018ee2e650af30
EVT-0001083,2026-06-03 08:17:00,USR-0016,JURADO_MESA,login,sistema_electoral,MESA-074,ZONA-04,exito,10.161.235.229,0,,3990c657c376919b,3990c657c376919b
EVT-0001084,2026-06-03 09:24:00,USR-0031,CLASIFICADOR_MANUAL,consultar_alertas,sistema_electoral,MESA-040,ZONA-05,exito,10.197.230.67,0,,ad9a8e2b584e3508,ad9a8e2b584e3508
EVT-0001085,2026-06-03 13:16:00,USR-0058,SERVICIO_SISTEMA,generar_hash,sistema_electoral,MESA-036,ZONA-01,fallido,10.6.213.95,0,,ba81077e25ce17ce,ba81077e25ce17ce
EVT-0001086,2026-06-03 15:20:00,USR-0030,CLASIFICADOR_MANUAL,consultar_alertas,sistema_electoral,MESA-001,ZONA-01,exito,10.29.122.246,0,,0d7b00991ec03277,0d7b00991ec03277
EVT-0001087,2026-06-03 12:56:00,USR-0005,OPERADOR_PADRON,login,sistema_electoral,MESA-051,ZONA-01,exito,10.98.49.144,0,,e7b2faa088c3c52f,e7b2faa088c3c52f
EVT-0001088,2026-06-03 18:19:00,USR-0023,JURADO_MESA,registrar_checkin,sistema_electoral,MESA-058,ZONA-08,exito,10.132.63.197,0,,a86f08bd25371bbe,a86f08bd25371bbe
EVT-0001089,2026-06-03 08:03:00,USR-0006,OPERADOR_PADRON,logout,sistema_electoral,MESA-022,ZONA-02,exito,10.76.78.15,0,,23b8319bdbabde4d,23b8319bdbabde4d
EVT-0001090,2026-06-03 10:33:00,USR-0011,JURADO_MESA,login,sistema_electoral,MESA-012,ZONA-02,exito,10.217.68.115,0,,1ac80d1fce58441f,1ac80d1fce58441f
EVT-0001091,2026-06-03 15:46:00,USR-0012,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-073,ZONA-03,exito,10.22.221.69,0,,bef449d398b170a3,bef449d398b170a3
EVT-0001092,2026-06-03 06:34:00,USR-0020,JURADO_MESA,login,sistema_electoral,MESA-063,ZONA-03,exito,10.126.67.131,0,,732c1269c73e3d7c,732c1269c73e3d7c
EVT-0001093,2026-06-03 08:08:00,USR-0031,CLASIFICADOR_MANUAL,clasificar_voto,sistema_electoral,MESA-078,ZONA-03,exito,10.88.244.229,0,,6b7590072ce6b6ce,6b7590072ce6b6ce
EVT-0001094,2026-06-03 18:15:00,USR-0047,ANALISTA_SEGURIDAD,consultar_alertas,sistema_electoral,MESA-059,ZONA-09,exito,10.240.192.208,0,,eb7f235f2e3ab48d,eb7f235f2e3ab48d
EVT-0001095,2026-06-03 14:26:00,USR-0013,JURADO_MESA,aprobar_correccion,sistema_electoral,MESA-031,ZONA-06,fallido,10.99.168.162,1,USR-0013,c66aaa73ac459a7a,c66aaa73ac459a7a
EVT-0001096,2026-06-03 14:42:00,USR-0059,SERVICIO_SISTEMA,publicar_reporte,sistema_electoral,MESA-035,ZONA-10,exito,10.40.222.141,0,,3d5601e57dce45e6,3d5601e57dce45e6
EVT-0001097,2026-06-03 07:39:00,USR-0009,OPERADOR_PADRON,logout,sistema_electoral,MESA-031,ZONA-06,exito,10.247.210.135,0,,2bb342ca2195f750,2bb342ca2195f750
EVT-0001098,2026-06-03 15:17:00,USR-0009,OPERADOR_PADRON,consultar_alertas,sistema_electoral,MESA-035,ZONA-10,exito,10.127.126.13,0,,248305d4dbb26e7d,248305d4dbb26e7d
EVT-0001099,2026-06-03 18:27:00,USR-0058,SERVICIO_SISTEMA,publicar_reporte,sistema_electoral,MESA-020,ZONA-10,exito,10.91.232.82,0,,908e0b858359aa68,908e0b858359aa68
EVT-0001100,2026-06-03 14:33:00,USR-0044,OPERADOR_TECNICO,generar_hash,sistema_electoral,MESA-046,ZONA-01,exito,10.196.61.177,0,,e1d8b8207497c4d6,e1d8b8207497c4d6
EVT-0001101,2026-06-03 16:42:00,USR-0044,OPERADOR_TECNICO,modificar_resultado,sistema_electoral,MESA-005,ZONA-05,exito,10.146.50.86,1,,a108b847a7993589,a108b847a7993589
EVT-0001102,2026-06-03 09:22:00,USR-0002,ADMIN_ELECTORAL,logout,sistema_electoral,MESA-008,ZONA-08,exito,10.66.66.222,0,,5de0830680c3d359,5de0830680c3d359
EVT-0001103,2026-06-03 11:41:00,USR-0051,AUDITOR,consultar_alertas,sistema_electoral,MESA-037,ZONA-02,exito,10.203.141.122,0,,436f5fe612fdf1d9,436f5fe612fdf1d9
EVT-0001104,2026-06-03 08:22:00,USR-0051,AUDITOR,exportar_reporte,sistema_electoral,MESA-067,ZONA-07,exito,10.177.145.39,0,,bad30d282ce9d0e9,bad30d282ce9d0e9
EVT-0001105,2026-06-03 07:26:00,USR-0008,OPERADOR_PADRON,login,sistema_electoral,MESA-005,ZONA-05,exito,10.15.171.124,0,,36a624c79da4fc4f,36a624c79da4fc4f
EVT-0001106,2026-06-03 18:33:00,USR-0005,OPERADOR_PADRON,modificar_resultado,sistema_electoral,MESA-076,ZONA-01,exito,10.65.86.30,1,,16dfecd0ce782f18,16dfecd0ce782f18
EVT-0001107,2026-06-03 07:25:00,USR-0028,CLASIFICADOR_MANUAL,consultar_alertas,sistema_electoral,MESA-078,ZONA-03,exito,10.197.164.46,0,,fc6deb5d79983bf5,fc6deb5d79983bf5
EVT-0001108,2026-06-03 12:24:00,USR-0054,AUDITOR,consultar_alertas,sistema_electoral,MESA-027,ZONA-02,exito,10.113.67.125,0,,f1ef2b8526ad7b13,f1ef2b8526ad7b13
EVT-0001109,2026-06-03 14:32:00,USR-0016,JURADO_MESA,consultar_alertas,sistema_electoral,MESA-049,ZONA-04,exito,10.82.237.116,0,,82744806f7833cfa,82744806f7833cfa
EVT-0001110,2026-06-03 09:02:00,USR-0009,OPERADOR_PADRON,actualizar_padron,sistema_electoral,MESA-011,ZONA-01,exito,10.214.68.41,0,,f3b92edc80a140b4,f3b92edc80a140b4
EVT-0001111,2026-06-03 13:37:00,USR-0010,OPERADOR_PADRON,actualizar_padron,sistema_electoral,MESA-059,ZONA-09,exito,10.114.171.237,0,,c94a2f5938fa3c02,c94a2f5938fa3c02
