alerta_id,codigo_alerta,severidad,etapa,entidad_tipo,entidad_id,dataset_origen,descripcion,evidencia,accion_recomendada,score
DET-SUF-02-000050,SUF-02,critica,Registro de sufragio,voter_id,V000909,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=15 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000051,SUF-02,critica,Registro de sufragio,voter_id,V001650,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=59 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000052,SUF-02,critica,Registro de sufragio,voter_id,V001947,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=28 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000053,SUF-02,critica,Registro de sufragio,voter_id,V003672,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=83 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000054,SUF-02,critica,Registro de sufragio,voter_id,V004183,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=21 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000055,SUF-02,critica,Registro de sufragio,voter_id,V001489,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=52 estado_documento=vigente condicion_legal=inhabilitado habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000056,SUF-02,critica,Registro de sufragio,voter_id,V001721,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=84 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000057,SUF-02,critica,Registro de sufragio,voter_id,V000054,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=53 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000058,SUF-02,critica,Registro de sufragio,voter_id,V002230,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=68 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000059,SUF-02,critica,Registro de sufragio,voter_id,V000916,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=15 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000060,SUF-02,critica,Registro de sufragio,voter_id,V003139,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=18 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000061,SUF-02,critica,Registro de sufragio,voter_id,V000246,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=15 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000062,SUF-02,critica,Registro de sufragio,voter_id,V003889,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=57 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000063,SUF-02,critica,Registro de sufragio,voter_id,V001137,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=17 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000064,SUF-02,critica,Registro de sufragio,voter_id,V000842,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=16 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000065,SUF-02,critica,Registro de sufragio,voter_id,V004714,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=60 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000066,SUF-02,critica,Registro de sufragio,voter_id,V001502,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=56 estado_documento=vigente condicion_legal=privado_libertad habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000067,SUF-02,critica,Registro de sufragio,voter_id,V003360,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=17 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000068,SUF-02,critica,Registro de sufragio,voter_id,V002479,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=88 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000069,SUF-02,critica,Registro de sufragio,voter_id,V001459,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=16 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000070,SUF-02,critica,Registro de sufragio,voter_id,V002345,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=68 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000071,SUF-02,critica,Registro de sufragio,voter_id,V000481,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=43 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000072,SUF-02,critica,Registro de sufragio,voter_id,V003426,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=85 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000073,SUF-02,critica,Registro de sufragio,voter_id,V001911,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=58 estado_documento=vigente condicion_legal=inhabilitado habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000074,SUF-02,critica,Registro de sufragio,voter_id,V003003,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=54 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000075,SUF-02,critica,Registro de sufragio,voter_id,V004867,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=74 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000076,SUF-02,critica,Registro de sufragio,voter_id,V001167,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=62 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000077,SUF-02,critica,Registro de sufragio,voter_id,V000657,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=27 estado_documento=vigente condicion_legal=inhabilitado habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000078,SUF-02,critica,Registro de sufragio,voter_id,V000720,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=68 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000079,SUF-02,critica,Registro de sufragio,voter_id,V000344,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=16 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000080,SUF-02,critica,Registro de sufragio,voter_id,V002125,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=33 estado_documento=vigente condicion_legal=privado_libertad habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000081,SUF-02,critica,Registro de sufragio,voter_id,V002951,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=25 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000082,SUF-02,critica,Registro de sufragio,voter_id,V001829,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=49 estado_documento=vigente condicion_legal=privado_libertad habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000083,SUF-02,critica,Registro de sufragio,voter_id,V004751,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=42 estado_documento=vigente condicion_legal=inhabilitado habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000084,SUF-02,critica,Registro de sufragio,voter_id,V001017,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=17 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000085,SUF-02,critica,Registro de sufragio,voter_id,V002588,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=58 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000086,SUF-02,critica,Registro de sufragio,voter_id,V002743,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=44 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000087,SUF-02,critica,Registro de sufragio,voter_id,V003327,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=89 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000088,SUF-02,critica,Registro de sufragio,voter_id,V004189,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=20 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000089,SUF-02,critica,Registro de sufragio,voter_id,V000502,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=68 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000090,SUF-02,critica,Registro de sufragio,voter_id,V002056,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=17 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000091,SUF-02,critica,Registro de sufragio,voter_id,V003254,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=15 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000092,SUF-02,critica,Registro de sufragio,voter_id,V004107,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=49 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000093,SUF-02,critica,Registro de sufragio,voter_id,V000822,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=69 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000094,SUF-02,critica,Registro de sufragio,voter_id,V003530,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=85 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000095,SUF-02,critica,Registro de sufragio,voter_id,V002893,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=82 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000096,SUF-02,critica,Registro de sufragio,voter_id,V004617,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=86 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000097,SUF-02,critica,Registro de sufragio,voter_id,V002197,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=17 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000098,SUF-02,critica,Registro de sufragio,voter_id,V003829,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=45 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000099,SUF-02,critica,Registro de sufragio,voter_id,V002436,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=72 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000100,SUF-02,critica,Registro de sufragio,voter_id,V004465,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=35 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000101,SUF-02,critica,Registro de sufragio,voter_id,V001865,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=53 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000102,SUF-02,critica,Registro de sufragio,voter_id,V003095,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=76 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000103,SUF-02,critica,Registro de sufragio,voter_id,V004588,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=46 estado_documento=vigente condicion_legal=inhabilitado habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000104,SUF-02,critica,Registro de sufragio,voter_id,V000507,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=68 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000105,SUF-02,critica,Registro de sufragio,voter_id,V003871,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=16 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000106,SUF-02,critica,Registro de sufragio,voter_id,V001821,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=25 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000107,SUF-02,critica,Registro de sufragio,voter_id,V003473,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=17 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000108,SUF-02,critica,Registro de sufragio,voter_id,V000530,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=15 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000109,SUF-02,critica,Registro de sufragio,voter_id,V003614,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=78 estado_documento=vigente condicion_legal=inhabilitado habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000110,SUF-02,critica,Registro de sufragio,voter_id,V000784,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=28 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000111,SUF-02,critica,Registro de sufragio,voter_id,V004623,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=31 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000112,SUF-02,critica,Registro de sufragio,voter_id,V003890,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=15 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000113,SUF-02,critica,Registro de sufragio,voter_id,V002829,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=83 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000114,SUF-02,critica,Registro de sufragio,voter_id,V000890,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=17 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000115,SUF-02,critica,Registro de sufragio,voter_id,V004034,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=76 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000116,SUF-02,critica,Registro de sufragio,voter_id,V004138,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=69 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000117,SUF-02,critica,Registro de sufragio,voter_id,V000486,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=17 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000118,SUF-02,critica,Registro de sufragio,voter_id,V004373,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=52 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000119,SUF-02,critica,Registro de sufragio,voter_id,V000045,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=87 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000120,SUF-02,critica,Registro de sufragio,voter_id,V000906,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=17 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000121,SUF-02,critica,Registro de sufragio,voter_id,V002808,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=40 estado_documento=vigente condicion_legal=privado_libertad habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000122,SUF-02,critica,Registro de sufragio,voter_id,V003298,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=78 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000123,SUF-02,critica,Registro de sufragio,voter_id,V000190,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=80 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000124,SUF-02,critica,Registro de sufragio,voter_id,V000095,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=16 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000125,SUF-02,critica,Registro de sufragio,voter_id,V001451,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=17 estado_documento=vigente condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000126,SUF-02,critica,Registro de sufragio,voter_id,V004704,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=56 estado_documento=vigente condicion_legal=privado_libertad habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000127,SUF-02,critica,Registro de sufragio,voter_id,V001163,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=65 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000128,SUF-02,critica,Registro de sufragio,voter_id,V004391,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=42 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000129,SUF-02,critica,Registro de sufragio,voter_id,V001825,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=85 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000130,SUF-02,critica,Registro de sufragio,voter_id,V000647,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=55 estado_documento=vigente condicion_legal=fallecido habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000131,SUF-02,critica,Registro de sufragio,voter_id,V002499,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=82 estado_documento=vigente condicion_legal=privado_libertad habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-02-000132,SUF-02,critica,Registro de sufragio,voter_id,V002652,03_registro_sufragio.csv,Check-in de persona no habilitada,edad=48 estado_documento=cancelado condicion_legal=normal habilitado=1,Verificar reglas de habilitación al momento del registro.,3
DET-SUF-03-000133,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0000082,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=18:15:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000134,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0000167,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=07:13:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000135,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0000192,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=17:57:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000136,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0000249,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=07:29:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000137,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0000341,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=07:18:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000138,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0000389,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=07:09:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000139,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0000435,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=07:05:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000140,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0000461,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=06:46:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000141,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0000525,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=07:50:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000142,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0000586,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=18:21:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000143,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0000616,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=18:00:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000144,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0000622,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=18:37:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000145,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0000641,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=07:45:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000146,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0000708,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=17:33:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000147,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0000751,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=06:14:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000148,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0000830,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=17:38:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000149,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0000857,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=06:39:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000150,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0000893,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=06:46:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000151,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0000953,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=06:32:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000152,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0001009,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=07:51:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000153,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0001503,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=07:47:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000154,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0001508,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=17:44:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000155,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0001523,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=06:58:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000156,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0001569,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=07:16:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000157,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0001571,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=07:04:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000158,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0001599,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=06:11:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000159,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0001655,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=06:08:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000160,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0001760,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=18:38:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000161,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0001763,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=06:10:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000162,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0001765,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=06:28:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000163,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0001786,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=16:47:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
DET-SUF-03-000164,SUF-03,alta,Registro de sufragio,suffrage_id,SUF-0001802,03_registro_sufragio.csv,Check-in fuera del horario electoral,"hora_checkin=16:03:00 fuera de [08:00:00, 16:00:00]",Auditar controles de ventana temporal de votación.,2
